row_id,date,num_sold,Finland,Norway,Sweden,KaggleMart,KaggleRama,Kaggle Hat,Kaggle Mug,Kaggle Sticker
512,2015-01-29,143,0,1,0,1,0,0,0,1
513,2015-01-29,556,0,1,0,0,1,0,1,0
514,2015-01-29,979,0,1,0,0,1,1,0,0
515,2015-01-29,252,0,1,0,0,1,0,0,1
516,2015-01-29,211,0,0,1,1,0,0,1,0
517,2015-01-29,352,0,0,1,1,0,1,0,0
518,2015-01-29,87,0,0,1,1,0,0,0,1
519,2015-01-29,367,0,0,1,0,1,0,1,0
520,2015-01-29,651,0,0,1,0,1,1,0,0
521,2015-01-29,171,0,0,1,0,1,0,0,1
522,2015-01-30,187,1,0,0,1,0,0,1,0
523,2015-01-30,336,1,0,0,1,0,1,0,0
524,2015-01-30,83,1,0,0,1,0,0,0,1
525,2015-01-30,351,1,0,0,0,1,0,1,0
526,2015-01-30,559,1,0,0,0,1,1,0,0
527,2015-01-30,141,1,0,0,0,1,0,0,1
528,2015-01-30,356,0,1,0,1,0,0,1,0
529,2015-01-30,598,0,1,0,1,0,1,0,0
530,2015-01-30,147,0,1,0,1,0,0,0,1
531,2015-01-30,555,0,1,0,0,1,0,1,0
532,2015-01-30,911,0,1,0,0,1,1,0,0
533,2015-01-30,275,0,1,0,0,1,0,0,1
534,2015-01-30,217,0,0,1,1,0,0,1,0
535,2015-01-30,392,0,0,1,1,0,1,0,0
536,2015-01-30,110,0,0,1,1,0,0,0,1
537,2015-01-30,395,0,0,1,0,1,0,1,0
538,2015-01-30,746,0,0,1,0,1,1,0,0
539,2015-01-30,174,0,0,1,0,1,0,0,1
540,2015-01-31,233,1,0,0,1,0,0,1,0
541,2015-01-31,395,1,0,0,1,0,1,0,0
542,2015-01-31,102,1,0,0,1,0,0,0,1
543,2015-01-31,399,1,0,0,0,1,0,1,0
544,2015-01-31,645,1,0,0,0,1,1,0,0
545,2015-01-31,161,1,0,0,0,1,0,0,1
546,2015-01-31,410,0,1,0,1,0,0,1,0
547,2015-01-31,655,0,1,0,1,0,1,0,0
548,2015-01-31,171,0,1,0,1,0,0,0,1
549,2015-01-31,654,0,1,0,0,1,0,1,0
550,2015-01-31,1274,0,1,0,0,1,1,0,0
551,2015-01-31,319,0,1,0,0,1,0,0,1
552,2015-01-31,299,0,0,1,1,0,0,1,0
553,2015-01-31,438,0,0,1,1,0,1,0,0
554,2015-01-31,128,0,0,1,1,0,0,0,1
555,2015-01-31,463,0,0,1,0,1,0,1,0
556,2015-01-31,830,0,0,1,0,1,1,0,0
557,2015-01-31,204,0,0,1,0,1,0,0,1
558,2015-02-01,221,1,0,0,1,0,0,1,0
559,2015-02-01,434,1,0,0,1,0,1,0,0
560,2015-02-01,115,1,0,0,1,0,0,0,1
561,2015-02-01,427,1,0,0,0,1,0,1,0
562,2015-02-01,657,1,0,0,0,1,1,0,0
563,2015-02-01,166,1,0,0,0,1,0,0,1
564,2015-02-01,383,0,1,0,1,0,0,1,0
565,2015-02-01,760,0,1,0,1,0,1,0,0
566,2015-02-01,176,0,1,0,1,0,0,0,1
567,2015-02-01,685,0,1,0,0,1,0,1,0
568,2015-02-01,1214,0,1,0,0,1,1,0,0
569,2015-02-01,281,0,1,0,0,1,0,0,1
570,2015-02-01,305,0,0,1,1,0,0,1,0
571,2015-02-01,477,0,0,1,1,0,1,0,0
572,2015-02-01,128,0,0,1,1,0,0,0,1
573,2015-02-01,453,0,0,1,0,1,0,1,0
574,2015-02-01,802,0,0,1,0,1,1,0,0
575,2015-02-01,219,0,0,1,0,1,0,0,1
576,2015-02-02,199,1,0,0,1,0,0,1,0
577,2015-02-02,337,1,0,0,1,0,1,0,0
578,2015-02-02,83,1,0,0,1,0,0,0,1
579,2015-02-02,339,1,0,0,0,1,0,1,0
580,2015-02-02,545,1,0,0,0,1,1,0,0
581,2015-02-02,142,1,0,0,0,1,0,0,1
582,2015-02-02,304,0,1,0,1,0,0,1,0
583,2015-02-02,546,0,1,0,1,0,1,0,0
584,2015-02-02,135,0,1,0,1,0,0,0,1
585,2015-02-02,532,0,1,0,0,1,0,1,0
586,2015-02-02,988,0,1,0,0,1,1,0,0
587,2015-02-02,252,0,1,0,0,1,0,0,1
588,2015-02-02,221,0,0,1,1,0,0,1,0
589,2015-02-02,437,0,0,1,1,0,1,0,0
590,2015-02-02,102,0,0,1,1,0,0,0,1
591,2015-02-02,378,0,0,1,0,1,0,1,0
592,2015-02-02,694,0,0,1,0,1,1,0,0
593,2015-02-02,196,0,0,1,0,1,0,0,1
594,2015-02-03,185,1,0,0,1,0,0,1,0
595,2015-02-03,305,1,0,0,1,0,1,0,0
596,2015-02-03,87,1,0,0,1,0,0,0,1
597,2015-02-03,305,1,0,0,0,1,0,1,0
598,2015-02-03,588,1,0,0,0,1,1,0,0
599,2015-02-03,146,1,0,0,0,1,0,0,1
600,2015-02-03,328,0,1,0,1,0,0,1,0
601,2015-02-03,521,0,1,0,1,0,1,0,0
602,2015-02-03,152,0,1,0,1,0,0,0,1
603,2015-02-03,600,0,1,0,0,1,0,1,0
604,2015-02-03,994,0,1,0,0,1,1,0,0
605,2015-02-03,259,0,1,0,0,1,0,0,1
606,2015-02-03,228,0,0,1,1,0,0,1,0
607,2015-02-03,398,0,0,1,1,0,1,0,0
608,2015-02-03,102,0,0,1,1,0,0,0,1
609,2015-02-03,372,0,0,1,0,1,0,1,0
610,2015-02-03,643,0,0,1,0,1,1,0,0
611,2015-02-03,184,0,0,1,0,1,0,0,1
612,2015-02-04,167,1,0,0,1,0,0,1,0
613,2015-02-04,333,1,0,0,1,0,1,0,0
614,2015-02-04,85,1,0,0,1,0,0,0,1
615,2015-02-04,309,1,0,0,0,1,0,1,0
616,2015-02-04,569,1,0,0,0,1,1,0,0
617,2015-02-04,139,1,0,0,0,1,0,0,1
618,2015-02-04,313,0,1,0,1,0,0,1,0
619,2015-02-04,603,0,1,0,1,0,1,0,0
620,2015-02-04,144,0,1,0,1,0,0,0,1
621,2015-02-04,536,0,1,0,0,1,0,1,0
622,2015-02-04,1008,0,1,0,0,1,1,0,0
623,2015-02-04,261,0,1,0,0,1,0,0,1
624,2015-02-04,241,0,0,1,1,0,0,1,0
625,2015-02-04,406,0,0,1,1,0,1,0,0
626,2015-02-04,100,0,0,1,1,0,0,0,1
627,2015-02-04,355,0,0,1,0,1,0,1,0
628,2015-02-04,666,0,0,1,0,1,1,0,0
629,2015-02-04,185,0,0,1,0,1,0,0,1
630,2015-02-05,183,1,0,0,1,0,0,1,0
631,2015-02-05,333,1,0,0,1,0,1,0,0
632,2015-02-05,90,1,0,0,1,0,0,0,1
633,2015-02-05,312,1,0,0,0,1,0,1,0
634,2015-02-05,545,1,0,0,0,1,1,0,0
635,2015-02-05,134,1,0,0,0,1,0,0,1
636,2015-02-05,304,0,1,0,1,0,0,1,0
637,2015-02-05,559,0,1,0,1,0,1,0,0
638,2015-02-05,151,0,1,0,1,0,0,0,1
639,2015-02-05,564,0,1,0,0,1,0,1,0
640,2015-02-05,917,0,1,0,0,1,1,0,0
641,2015-02-05,256,0,1,0,0,1,0,0,1
642,2015-02-05,219,0,0,1,1,0,0,1,0
643,2015-02-05,406,0,0,1,1,0,1,0,0
644,2015-02-05,108,0,0,1,1,0,0,0,1
645,2015-02-05,372,0,0,1,0,1,0,1,0
646,2015-02-05,674,0,0,1,0,1,1,0,0
647,2015-02-05,179,0,0,1,0,1,0,0,1
648,2015-02-06,195,1,0,0,1,0,0,1,0
649,2015-02-06,315,1,0,0,1,0,1,0,0
650,2015-02-06,83,1,0,0,1,0,0,0,1
651,2015-02-06,353,1,0,0,0,1,0,1,0
652,2015-02-06,621,1,0,0,0,1,1,0,0
653,2015-02-06,157,1,0,0,0,1,0,0,1
654,2015-02-06,350,0,1,0,1,0,0,1,0
655,2015-02-06,591,0,1,0,1,0,1,0,0
656,2015-02-06,166,0,1,0,1,0,0,0,1
657,2015-02-06,557,0,1,0,0,1,0,1,0
658,2015-02-06,1052,0,1,0,0,1,1,0,0
659,2015-02-06,246,0,1,0,0,1,0,0,1
660,2015-02-06,222,0,0,1,1,0,0,1,0
661,2015-02-06,429,0,0,1,1,0,1,0,0
662,2015-02-06,104,0,0,1,1,0,0,0,1
663,2015-02-06,410,0,0,1,0,1,0,1,0
664,2015-02-06,715,0,0,1,0,1,1,0,0
665,2015-02-06,186,0,0,1,0,1,0,0,1
666,2015-02-07,238,1,0,0,1,0,0,1,0
667,2015-02-07,419,1,0,0,1,0,1,0,0
668,2015-02-07,92,1,0,0,1,0,0,0,1
669,2015-02-07,396,1,0,0,0,1,0,1,0
670,2015-02-07,714,1,0,0,0,1,1,0,0
671,2015-02-07,185,1,0,0,0,1,0,0,1
672,2015-02-07,399,0,1,0,1,0,0,1,0
673,2015-02-07,703,0,1,0,1,0,1,0,0
674,2015-02-07,168,0,1,0,1,0,0,0,1
675,2015-02-07,685,0,1,0,0,1,0,1,0
676,2015-02-07,1282,0,1,0,0,1,1,0,0
677,2015-02-07,314,0,1,0,0,1,0,0,1
678,2015-02-07,266,0,0,1,1,0,0,1,0
679,2015-02-07,476,0,0,1,1,0,1,0,0
680,2015-02-07,134,0,0,1,1,0,0,0,1
681,2015-02-07,496,0,0,1,0,1,0,1,0
682,2015-02-07,804,0,0,1,0,1,1,0,0
683,2015-02-07,231,0,0,1,0,1,0,0,1
684,2015-02-08,246,1,0,0,1,0,0,1,0
685,2015-02-08,390,1,0,0,1,0,1,0,0
686,2015-02-08,97,1,0,0,1,0,0,0,1
687,2015-02-08,388,1,0,0,0,1,0,1,0
688,2015-02-08,697,1,0,0,0,1,1,0,0
689,2015-02-08,189,1,0,0,0,1,0,0,1
690,2015-02-08,391,0,1,0,1,0,0,1,0
691,2015-02-08,746,0,1,0,1,0,1,0,0
692,2015-02-08,167,0,1,0,1,0,0,0,1
693,2015-02-08,648,0,1,0,0,1,0,1,0
694,2015-02-08,1221,0,1,0,0,1,1,0,0
695,2015-02-08,339,0,1,0,0,1,0,0,1
696,2015-02-08,270,0,0,1,1,0,0,1,0
697,2015-02-08,478,0,0,1,1,0,1,0,0
698,2015-02-08,121,0,0,1,1,0,0,0,1
699,2015-02-08,483,0,0,1,0,1,0,1,0
700,2015-02-08,848,0,0,1,0,1,1,0,0
701,2015-02-08,205,0,0,1,0,1,0,0,1
702,2015-02-09,174,1,0,0,1,0,0,1,0
703,2015-02-09,343,1,0,0,1,0,1,0,0
704,2015-02-09,88,1,0,0,1,0,0,0,1
705,2015-02-09,342,1,0,0,0,1,0,1,0
706,2015-02-09,594,1,0,0,0,1,1,0,0
707,2015-02-09,146,1,0,0,0,1,0,0,1
708,2015-02-09,307,0,1,0,1,0,0,1,0
709,2015-02-09,578,0,1,0,1,0,1,0,0
710,2015-02-09,135,0,1,0,1,0,0,0,1
711,2015-02-09,575,0,1,0,0,1,0,1,0
712,2015-02-09,1093,0,1,0,0,1,1,0,0
713,2015-02-09,270,0,1,0,0,1,0,0,1
714,2015-02-09,210,0,0,1,1,0,0,1,0
715,2015-02-09,401,0,0,1,1,0,1,0,0
716,2015-02-09,110,0,0,1,1,0,0,0,1
717,2015-02-09,386,0,0,1,0,1,0,1,0
718,2015-02-09,652,0,0,1,0,1,1,0,0
719,2015-02-09,178,0,0,1,0,1,0,0,1
720,2015-02-10,184,1,0,0,1,0,0,1,0
721,2015-02-10,347,1,0,0,1,0,1,0,0
722,2015-02-10,74,1,0,0,1,0,0,0,1
723,2015-02-10,316,1,0,0,0,1,0,1,0
724,2015-02-10,610,1,0,0,0,1,1,0,0
725,2015-02-10,150,1,0,0,0,1,0,0,1
726,2015-02-10,326,0,1,0,1,0,0,1,0
727,2015-02-10,538,0,1,0,1,0,1,0,0
728,2015-02-10,139,0,1,0,1,0,0,0,1
729,2015-02-10,539,0,1,0,0,1,0,1,0
730,2015-02-10,951,0,1,0,0,1,1,0,0
731,2015-02-10,247,0,1,0,0,1,0,0,1
732,2015-02-10,220,0,0,1,1,0,0,1,0
733,2015-02-10,419,0,0,1,1,0,1,0,0
734,2015-02-10,96,0,0,1,1,0,0,0,1
735,2015-02-10,383,0,0,1,0,1,0,1,0
736,2015-02-10,736,0,0,1,0,1,1,0,0
737,2015-02-10,184,0,0,1,0,1,0,0,1
738,2015-02-11,191,1,0,0,1,0,0,1,0
739,2015-02-11,366,1,0,0,1,0,1,0,0
740,2015-02-11,91,1,0,0,1,0,0,0,1
741,2015-02-11,339,1,0,0,0,1,0,1,0
742,2015-02-11,592,1,0,0,0,1,1,0,0
743,2015-02-11,151,1,0,0,0,1,0,0,1
744,2015-02-11,326,0,1,0,1,0,0,1,0
745,2015-02-11,540,0,1,0,1,0,1,0,0
746,2015-02-11,156,0,1,0,1,0,0,0,1
747,2015-02-11,598,0,1,0,0,1,0,1,0
748,2015-02-11,992,0,1,0,0,1,1,0,0
749,2015-02-11,264,0,1,0,0,1,0,0,1
750,2015-02-11,207,0,0,1,1,0,0,1,0
751,2015-02-11,425,0,0,1,1,0,1,0,0
752,2015-02-11,104,0,0,1,1,0,0,0,1
753,2015-02-11,368,0,0,1,0,1,0,1,0
754,2015-02-11,758,0,0,1,0,1,1,0,0
755,2015-02-11,187,0,0,1,0,1,0,0,1
756,2015-02-12,182,1,0,0,1,0,0,1,0
757,2015-02-12,332,1,0,0,1,0,1,0,0
758,2015-02-12,84,1,0,0,1,0,0,0,1
759,2015-02-12,340,1,0,0,0,1,0,1,0
760,2015-02-12,571,1,0,0,0,1,1,0,0
761,2015-02-12,140,1,0,0,0,1,0,0,1
762,2015-02-12,324,0,1,0,1,0,0,1,0
763,2015-02-12,583,0,1,0,1,0,1,0,0
764,2015-02-12,148,0,1,0,1,0,0,0,1
765,2015-02-12,531,0,1,0,0,1,0,1,0
766,2015-02-12,982,0,1,0,0,1,1,0,0
767,2015-02-12,265,0,1,0,0,1,0,0,1
768,2015-02-12,214,0,0,1,1,0,0,1,0
769,2015-02-12,416,0,0,1,1,0,1,0,0
770,2015-02-12,101,0,0,1,1,0,0,0,1
771,2015-02-12,397,0,0,1,0,1,0,1,0
772,2015-02-12,702,0,0,1,0,1,1,0,0
773,2015-02-12,167,0,0,1,0,1,0,0,1
774,2015-02-13,196,1,0,0,1,0,0,1,0
775,2015-02-13,362,1,0,0,1,0,1,0,0
776,2015-02-13,89,1,0,0,1,0,0,0,1
777,2015-02-13,318,1,0,0,0,1,0,1,0
778,2015-02-13,603,1,0,0,0,1,1,0,0
779,2015-02-13,148,1,0,0,0,1,0,0,1
780,2015-02-13,315,0,1,0,1,0,0,1,0
781,2015-02-13,605,0,1,0,1,0,1,0,0
782,2015-02-13,145,0,1,0,1,0,0,0,1
783,2015-02-13,561,0,1,0,0,1,0,1,0
784,2015-02-13,1113,0,1,0,0,1,1,0,0
785,2015-02-13,233,0,1,0,0,1,0,0,1
786,2015-02-13,238,0,0,1,1,0,0,1,0
787,2015-02-13,449,0,0,1,1,0,1,0,0
788,2015-02-13,100,0,0,1,1,0,0,0,1
789,2015-02-13,411,0,0,1,0,1,0,1,0
790,2015-02-13,686,0,0,1,0,1,1,0,0
791,2015-02-13,180,0,0,1,0,1,0,0,1
792,2015-02-14,231,1,0,0,1,0,0,1,0
793,2015-02-14,424,1,0,0,1,0,1,0,0
794,2015-02-14,94,1,0,0,1,0,0,0,1
795,2015-02-14,400,1,0,0,0,1,0,1,0
796,2015-02-14,714,1,0,0,0,1,1,0,0
797,2015-02-14,173,1,0,0,0,1,0,0,1
798,2015-02-14,410,0,1,0,1,0,0,1,0
799,2015-02-14,734,0,1,0,1,0,1,0,0
800,2015-02-14,184,0,1,0,1,0,0,0,1
801,2015-02-14,687,0,1,0,0,1,0,1,0
802,2015-02-14,1335,0,1,0,0,1,1,0,0
803,2015-02-14,324,0,1,0,0,1,0,0,1
804,2015-02-14,288,0,0,1,1,0,0,1,0
805,2015-02-14,439,0,0,1,1,0,1,0,0
806,2015-02-14,120,0,0,1,1,0,0,0,1
807,2015-02-14,492,0,0,1,0,1,0,1,0
808,2015-02-14,903,0,0,1,0,1,1,0,0
809,2015-02-14,230,0,0,1,0,1,0,0,1
810,2015-02-15,224,1,0,0,1,0,0,1,0
811,2015-02-15,390,1,0,0,1,0,1,0,0
812,2015-02-15,111,1,0,0,1,0,0,0,1
813,2015-02-15,418,1,0,0,0,1,0,1,0
814,2015-02-15,752,1,0,0,0,1,1,0,0
815,2015-02-15,178,1,0,0,0,1,0,0,1
816,2015-02-15,423,0,1,0,1,0,0,1,0
817,2015-02-15,735,0,1,0,1,0,1,0,0
818,2015-02-15,166,0,1,0,1,0,0,0,1
819,2015-02-15,673,0,1,0,0,1,0,1,0
820,2015-02-15,1241,0,1,0,0,1,1,0,0
821,2015-02-15,317,0,1,0,0,1,0,0,1
822,2015-02-15,285,0,0,1,1,0,0,1,0
823,2015-02-15,497,0,0,1,1,0,1,0,0
824,2015-02-15,116,0,0,1,1,0,0,0,1
825,2015-02-15,486,0,0,1,0,1,0,1,0
826,2015-02-15,874,0,0,1,0,1,1,0,0
827,2015-02-15,245,0,0,1,0,1,0,0,1
828,2015-02-16,158,1,0,0,1,0,0,1,0
829,2015-02-16,315,1,0,0,1,0,1,0,0
830,2015-02-16,76,1,0,0,1,0,0,0,1
831,2015-02-16,312,1,0,0,0,1,0,1,0
832,2015-02-16,577,1,0,0,0,1,1,0,0
833,2015-02-16,150,1,0,0,0,1,0,0,1
834,2015-02-16,310,0,1,0,1,0,0,1,0
835,2015-02-16,573,0,1,0,1,0,1,0,0
836,2015-02-16,134,0,1,0,1,0,0,0,1
837,2015-02-16,508,0,1,0,0,1,0,1,0
838,2015-02-16,978,0,1,0,0,1,1,0,0
839,2015-02-16,233,0,1,0,0,1,0,0,1
840,2015-02-16,235,0,0,1,1,0,0,1,0
841,2015-02-16,413,0,0,1,1,0,1,0,0
842,2015-02-16,106,0,0,1,1,0,0,0,1
843,2015-02-16,419,0,0,1,0,1,0,1,0
844,2015-02-16,699,0,0,1,0,1,1,0,0
845,2015-02-16,178,0,0,1,0,1,0,0,1
846,2015-02-17,176,1,0,0,1,0,0,1,0
847,2015-02-17,316,1,0,0,1,0,1,0,0
848,2015-02-17,83,1,0,0,1,0,0,0,1
849,2015-02-17,318,1,0,0,0,1,0,1,0
850,2015-02-17,631,1,0,0,0,1,1,0,0
851,2015-02-17,147,1,0,0,0,1,0,0,1
852,2015-02-17,324,0,1,0,1,0,0,1,0
853,2015-02-17,555,0,1,0,1,0,1,0,0
854,2015-02-17,145,0,1,0,1,0,0,0,1
855,2015-02-17,537,0,1,0,0,1,0,1,0
856,2015-02-17,988,0,1,0,0,1,1,0,0
857,2015-02-17,235,0,1,0,0,1,0,0,1
858,2015-02-17,231,0,0,1,1,0,0,1,0
859,2015-02-17,413,0,0,1,1,0,1,0,0
860,2015-02-17,100,0,0,1,1,0,0,0,1
861,2015-02-17,395,0,0,1,0,1,0,1,0
862,2015-02-17,741,0,0,1,0,1,1,0,0
863,2015-02-17,175,0,0,1,0,1,0,0,1
864,2015-02-18,177,1,0,0,1,0,0,1,0
865,2015-02-18,366,1,0,0,1,0,1,0,0
866,2015-02-18,74,1,0,0,1,0,0,0,1
867,2015-02-18,301,1,0,0,0,1,0,1,0
868,2015-02-18,583,1,0,0,0,1,1,0,0
869,2015-02-18,140,1,0,0,0,1,0,0,1
870,2015-02-18,296,0,1,0,1,0,0,1,0
871,2015-02-18,550,0,1,0,1,0,1,0,0
872,2015-02-18,144,0,1,0,1,0,0,0,1
873,2015-02-18,575,0,1,0,0,1,0,1,0
874,2015-02-18,998,0,1,0,0,1,1,0,0
875,2015-02-18,260,0,1,0,0,1,0,0,1
876,2015-02-18,228,0,0,1,1,0,0,1,0
877,2015-02-18,416,0,0,1,1,0,1,0,0
878,2015-02-18,100,0,0,1,1,0,0,0,1
879,2015-02-18,369,0,0,1,0,1,0,1,0
880,2015-02-18,687,0,0,1,0,1,1,0,0
881,2015-02-18,193,0,0,1,0,1,0,0,1
882,2015-02-19,185,1,0,0,1,0,0,1,0
883,2015-02-19,371,1,0,0,1,0,1,0,0
884,2015-02-19,85,1,0,0,1,0,0,0,1
885,2015-02-19,348,1,0,0,0,1,0,1,0
886,2015-02-19,582,1,0,0,0,1,1,0,0
887,2015-02-19,140,1,0,0,0,1,0,0,1
888,2015-02-19,301,0,1,0,1,0,0,1,0
889,2015-02-19,670,0,1,0,1,0,1,0,0
890,2015-02-19,143,0,1,0,1,0,0,0,1
891,2015-02-19,517,0,1,0,0,1,0,1,0
892,2015-02-19,1072,0,1,0,0,1,1,0,0
893,2015-02-19,251,0,1,0,0,1,0,0,1
894,2015-02-19,216,0,0,1,1,0,0,1,0
895,2015-02-19,435,0,0,1,1,0,1,0,0
896,2015-02-19,99,0,0,1,1,0,0,0,1
897,2015-02-19,352,0,0,1,0,1,0,1,0
898,2015-02-19,646,0,0,1,0,1,1,0,0
899,2015-02-19,165,0,0,1,0,1,0,0,1
900,2015-02-20,196,1,0,0,1,0,0,1,0
901,2015-02-20,362,1,0,0,1,0,1,0,0
902,2015-02-20,80,1,0,0,1,0,0,0,1
903,2015-02-20,359,1,0,0,0,1,0,1,0
904,2015-02-20,670,1,0,0,0,1,1,0,0
905,2015-02-20,141,1,0,0,0,1,0,0,1
906,2015-02-20,343,0,1,0,1,0,0,1,0
907,2015-02-20,591,0,1,0,1,0,1,0,0
908,2015-02-20,150,0,1,0,1,0,0,0,1
909,2015-02-20,568,0,1,0,0,1,0,1,0
910,2015-02-20,1100,0,1,0,0,1,1,0,0
911,2015-02-20,268,0,1,0,0,1,0,0,1
912,2015-02-20,242,0,0,1,1,0,0,1,0
913,2015-02-20,442,0,0,1,1,0,1,0,0
914,2015-02-20,102,0,0,1,1,0,0,0,1
915,2015-02-20,388,0,0,1,0,1,0,1,0
916,2015-02-20,712,0,0,1,0,1,1,0,0
917,2015-02-20,197,0,0,1,0,1,0,0,1
918,2015-02-21,219,1,0,0,1,0,0,1,0
919,2015-02-21,459,1,0,0,1,0,1,0,0
920,2015-02-21,103,1,0,0,1,0,0,0,1
921,2015-02-21,367,1,0,0,0,1,0,1,0
922,2015-02-21,728,1,0,0,0,1,1,0,0
923,2015-02-21,183,1,0,0,0,1,0,0,1
924,2015-02-21,396,0,1,0,1,0,0,1,0
925,2015-02-21,725,0,1,0,1,0,1,0,0
926,2015-02-21,174,0,1,0,1,0,0,0,1
927,2015-02-21,694,0,1,0,0,1,0,1,0
928,2015-02-21,1237,0,1,0,0,1,1,0,0
929,2015-02-21,311,0,1,0,0,1,0,0,1
930,2015-02-21,263,0,0,1,1,0,0,1,0
931,2015-02-21,524,0,0,1,1,0,1,0,0
932,2015-02-21,121,0,0,1,1,0,0,0,1
933,2015-02-21,477,0,0,1,0,1,0,1,0
934,2015-02-21,867,0,0,1,0,1,1,0,0
935,2015-02-21,211,0,0,1,0,1,0,0,1
936,2015-02-22,235,1,0,0,1,0,0,1,0
937,2015-02-22,422,1,0,0,1,0,1,0,0
938,2015-02-22,99,1,0,0,1,0,0,0,1
939,2015-02-22,366,1,0,0,0,1,0,1,0
940,2015-02-22,752,1,0,0,0,1,1,0,0
941,2015-02-22,184,1,0,0,0,1,0,0,1
942,2015-02-22,376,0,1,0,1,0,0,1,0
943,2015-02-22,765,0,1,0,1,0,1,0,0
944,2015-02-22,192,0,1,0,1,0,0,0,1
945,2015-02-22,707,0,1,0,0,1,0,1,0
946,2015-02-22,1200,0,1,0,0,1,1,0,0
947,2015-02-22,301,0,1,0,0,1,0,0,1
948,2015-02-22,295,0,0,1,1,0,0,1,0
949,2015-02-22,531,0,0,1,1,0,1,0,0
950,2015-02-22,123,0,0,1,1,0,0,0,1
951,2015-02-22,489,0,0,1,0,1,0,1,0
952,2015-02-22,957,0,0,1,0,1,1,0,0
953,2015-02-22,219,0,0,1,0,1,0,0,1
954,2015-02-23,172,1,0,0,1,0,0,1,0
955,2015-02-23,331,1,0,0,1,0,1,0,0
956,2015-02-23,84,1,0,0,1,0,0,0,1
957,2015-02-23,310,1,0,0,0,1,0,1,0
958,2015-02-23,667,1,0,0,0,1,1,0,0
959,2015-02-23,155,1,0,0,0,1,0,0,1
960,2015-02-23,263,0,1,0,1,0,0,1,0
961,2015-02-23,550,0,1,0,1,0,1,0,0
962,2015-02-23,152,0,1,0,1,0,0,0,1
963,2015-02-23,547,0,1,0,0,1,0,1,0
964,2015-02-23,1115,0,1,0,0,1,1,0,0
965,2015-02-23,271,0,1,0,0,1,0,0,1
966,2015-02-23,221,0,0,1,1,0,0,1,0
967,2015-02-23,381,0,0,1,1,0,1,0,0
968,2015-02-23,99,0,0,1,1,0,0,0,1
969,2015-02-23,389,0,0,1,0,1,0,1,0
970,2015-02-23,760,0,0,1,0,1,1,0,0
971,2015-02-23,168,0,0,1,0,1,0,0,1
972,2015-02-24,169,1,0,0,1,0,0,1,0
973,2015-02-24,355,1,0,0,1,0,1,0,0
974,2015-02-24,85,1,0,0,1,0,0,0,1
975,2015-02-24,303,1,0,0,0,1,0,1,0
976,2015-02-24,598,1,0,0,0,1,1,0,0
977,2015-02-24,143,1,0,0,0,1,0,0,1
978,2015-02-24,329,0,1,0,1,0,0,1,0
979,2015-02-24,608,0,1,0,1,0,1,0,0
980,2015-02-24,150,0,1,0,1,0,0,0,1
981,2015-02-24,515,0,1,0,0,1,0,1,0
982,2015-02-24,1065,0,1,0,0,1,1,0,0
983,2015-02-24,232,0,1,0,0,1,0,0,1
984,2015-02-24,212,0,0,1,1,0,0,1,0
985,2015-02-24,425,0,0,1,1,0,1,0,0
986,2015-02-24,105,0,0,1,1,0,0,0,1
987,2015-02-24,355,0,0,1,0,1,0,1,0
988,2015-02-24,720,0,0,1,0,1,1,0,0
989,2015-02-24,176,0,0,1,0,1,0,0,1
990,2015-02-25,172,1,0,0,1,0,0,1,0
991,2015-02-25,335,1,0,0,1,0,1,0,0
992,2015-02-25,82,1,0,0,1,0,0,0,1
993,2015-02-25,312,1,0,0,0,1,0,1,0
994,2015-02-25,596,1,0,0,0,1,1,0,0
995,2015-02-25,134,1,0,0,0,1,0,0,1
996,2015-02-25,313,0,1,0,1,0,0,1,0
997,2015-02-25,557,0,1,0,1,0,1,0,0
998,2015-02-25,150,0,1,0,1,0,0,0,1
999,2015-02-25,556,0,1,0,0,1,0,1,0
1000,2015-02-25,1109,0,1,0,0,1,1,0,0
1001,2015-02-25,256,0,1,0,0,1,0,0,1
1002,2015-02-25,217,0,0,1,1,0,0,1,0
1003,2015-02-25,400,0,0,1,1,0,1,0,0
1004,2015-02-25,109,0,0,1,1,0,0,0,1
1005,2015-02-25,352,0,0,1,0,1,0,1,0
1006,2015-02-25,721,0,0,1,0,1,1,0,0
1007,2015-02-25,168,0,0,1,0,1,0,0,1
1008,2015-02-26,160,1,0,0,1,0,0,1,0
1009,2015-02-26,330,1,0,0,1,0,1,0,0
1010,2015-02-26,81,1,0,0,1,0,0,0,1
1011,2015-02-26,297,1,0,0,0,1,0,1,0
1012,2015-02-26,606,1,0,0,0,1,1,0,0
1013,2015-02-26,142,1,0,0,0,1,0,0,1
1014,2015-02-26,317,0,1,0,1,0,0,1,0
1015,2015-02-26,643,0,1,0,1,0,1,0,0
1016,2015-02-26,150,0,1,0,1,0,0,0,1
1017,2015-02-26,570,0,1,0,0,1,0,1,0
1018,2015-02-26,1028,0,1,0,0,1,1,0,0
1019,2015-02-26,252,0,1,0,0,1,0,0,1
1020,2015-02-26,213,0,0,1,1,0,0,1,0
1021,2015-02-26,439,0,0,1,1,0,1,0,0
1022,2015-02-26,105,0,0,1,1,0,0,0,1
1023,2015-02-26,363,0,0,1,0,1,0,1,0
1024,2015-02-26,707,0,0,1,0,1,1,0,0
1025,2015-02-26,172,0,0,1,0,1,0,0,1
